RUN_UUID,CLASS_NAME,FEEDBACK_TYPE,NUMBER,INPUT_TOKEN_COUNT,OUTPUT_TOKEN_COUNT
019c7d61-a5d7-7d14-803a-2fe525bee8a1,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,MUTATION,1,156165,1097
019c7d61-a5d7-7d14-803a-2fe525bee8a1,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,MUTATION,2,156298,1091
019c7d61-a5d7-7d14-803a-2fe525bee8a1,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,MUTATION,3,156502,1322
019c7d61-a5d7-7d14-803a-2fe525bee8a1,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,MUTATION,4,156713,1771
019c7d61-a5d7-7d14-803a-2fe525bee8a1,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,MUTATION,5,156940,1760
019c7d61-a5d7-7d14-803a-2fe525bee8a1,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,MUTATION,6,157003,1732
019c7d61-a5d7-7d14-803a-2fe525bee8a1,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,MUTATION,7,157247,2187
019c7d61-a5d7-7d14-803a-2fe525bee8a1,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,MUTATION,8,157453,2585
019c7d61-a5d7-7d14-803a-2fe525bee8a1,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,MUTATION,9,157627,2081
019c7d61-a5d7-7d14-803a-2fe525bee8a1,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,MUTATION,10,157408,2270
019c7d6f-f955-7d0e-a40b-ecf64c7da013,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,1,14456,3519
019c7d6f-f955-7d0e-a40b-ecf64c7da013,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,2,15193,4535
019c7d6f-f955-7d0e-a40b-ecf64c7da013,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,3,16854,5797
019c7d6f-f955-7d0e-a40b-ecf64c7da013,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,4,8650,2660
019c7d6f-f955-7d0e-a40b-ecf64c7da013,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,5,8650,3051
019c7d6f-f955-7d0e-a40b-ecf64c7da013,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,6,17694,7741
019c7d6f-f955-7d0e-a40b-ecf64c7da013,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,7,8772,4097
019c7d6f-f955-7d0e-a40b-ecf64c7da013,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,8,9758,2894
019c7d6f-f955-7d0e-a40b-ecf64c7da013,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,9,26033,8996
019c7d6f-f955-7d0e-a40b-ecf64c7da013,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,10,8876,3584
019c7d6f-f955-7d0e-a40b-ecf64c7da013,com.fasterxml.jackson.core.util.TextBuffer,INITIAL,0,4971,1049
019c7d6f-f955-7d0e-a40b-ecf64c7da013,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,1,19136,3615
019c7d6f-f955-7d0e-a40b-ecf64c7da013,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,2,24582,3547
019c7d6f-f955-7d0e-a40b-ecf64c7da013,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,3,17527,2494
019c7d6f-f955-7d0e-a40b-ecf64c7da013,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,4,24995,3765
019c7d6f-f955-7d0e-a40b-ecf64c7da013,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,5,17721,2278
019c7d6f-f955-7d0e-a40b-ecf64c7da013,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,6,17665,2554
019c7d6f-f955-7d0e-a40b-ecf64c7da013,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,7,25447,4699
019c7d6f-f955-7d0e-a40b-ecf64c7da013,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,8,17715,2813
019c7d6f-f955-7d0e-a40b-ecf64c7da013,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,9,17809,2681
019c7d6f-f955-7d0e-a40b-ecf64c7da013,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,10,17809,3209
019c7d80-c476-786d-a1ff-f8c19fc95d1a,com.fasterxml.jackson.core.JsonPointer,COVERAGE,1,2956,2253
019c7d80-c476-786d-a1ff-f8c19fc95d1a,com.fasterxml.jackson.core.JsonPointer,COVERAGE,2,3136,1879
019c7d80-c476-786d-a1ff-f8c19fc95d1a,com.fasterxml.jackson.core.JsonPointer,COVERAGE,3,7299,4641
019c7d80-c476-786d-a1ff-f8c19fc95d1a,com.fasterxml.jackson.core.JsonPointer,COVERAGE,4,3701,2330
019c7d80-c476-786d-a1ff-f8c19fc95d1a,com.fasterxml.jackson.core.JsonPointer,COVERAGE,5,3876,2345
019c7d80-c476-786d-a1ff-f8c19fc95d1a,com.fasterxml.jackson.core.JsonPointer,COVERAGE,6,3965,2755
019c7d80-c476-786d-a1ff-f8c19fc95d1a,com.fasterxml.jackson.core.JsonPointer,COVERAGE,7,4072,2350
019c7d80-c476-786d-a1ff-f8c19fc95d1a,com.fasterxml.jackson.core.JsonPointer,COVERAGE,8,30189,20452
019c7d80-c476-786d-a1ff-f8c19fc95d1a,com.fasterxml.jackson.core.JsonPointer,INITIAL,0,15835,9487
019c7d80-c476-786d-a1ff-f8c19fc95d1a,com.fasterxml.jackson.core.JsonPointer,MUTATION,1,6317,1282
019c7d80-c476-786d-a1ff-f8c19fc95d1a,com.fasterxml.jackson.core.JsonPointer,MUTATION,2,6093,1769
019c7d80-c476-786d-a1ff-f8c19fc95d1a,com.fasterxml.jackson.core.JsonPointer,MUTATION,3,18073,10124
019c7d80-c476-786d-a1ff-f8c19fc95d1a,com.fasterxml.jackson.core.JsonPointer,MUTATION,4,5353,2286
019c7d80-c476-786d-a1ff-f8c19fc95d1a,com.fasterxml.jackson.core.JsonPointer,MUTATION,5,5538,2525
019c7d80-c476-786d-a1ff-f8c19fc95d1a,com.fasterxml.jackson.core.JsonPointer,MUTATION,6,5567,2703
019c7d80-c476-786d-a1ff-f8c19fc95d1a,com.fasterxml.jackson.core.JsonPointer,MUTATION,7,5738,2775
019c7d80-c476-786d-a1ff-f8c19fc95d1a,com.fasterxml.jackson.core.JsonPointer,MUTATION,8,5751,3534
019c7d80-c476-786d-a1ff-f8c19fc95d1a,com.fasterxml.jackson.core.JsonPointer,MUTATION,9,5903,3214
019c7d80-c476-786d-a1ff-f8c19fc95d1a,com.fasterxml.jackson.core.JsonPointer,MUTATION,10,5899,2860
019c7d90-fdd6-7979-be02-2d552ce0c94e,com.fasterxml.jackson.core.JsonPointer,COVERAGE,1,8049,4649
019c7d90-fdd6-7979-be02-2d552ce0c94e,com.fasterxml.jackson.core.JsonPointer,COVERAGE,2,8027,4576
019c7d90-fdd6-7979-be02-2d552ce0c94e,com.fasterxml.jackson.core.JsonPointer,COVERAGE,3,8583,5777
019c7d90-fdd6-7979-be02-2d552ce0c94e,com.fasterxml.jackson.core.JsonPointer,COVERAGE,4,3858,2609
019c7d90-fdd6-7979-be02-2d552ce0c94e,com.fasterxml.jackson.core.JsonPointer,COVERAGE,5,4086,3165
019c7d90-fdd6-7979-be02-2d552ce0c94e,com.fasterxml.jackson.core.JsonPointer,COVERAGE,6,4218,2942
019c7d90-fdd6-7979-be02-2d552ce0c94e,com.fasterxml.jackson.core.JsonPointer,COVERAGE,7,4303,3320
019c7d90-fdd6-7979-be02-2d552ce0c94e,com.fasterxml.jackson.core.JsonPointer,COVERAGE,8,4410,3076
019c7d90-fdd6-7979-be02-2d552ce0c94e,com.fasterxml.jackson.core.JsonPointer,COVERAGE,9,4441,3040
019c7d90-fdd6-7979-be02-2d552ce0c94e,com.fasterxml.jackson.core.JsonPointer,COVERAGE,10,4574,2844
019c7d90-fdd6-7979-be02-2d552ce0c94e,com.fasterxml.jackson.core.JsonPointer,INITIAL,0,8830,3442
019c7d90-fdd6-7979-be02-2d552ce0c94e,com.fasterxml.jackson.core.JsonPointer,MUTATION,1,8694,2804
019c7d90-fdd6-7979-be02-2d552ce0c94e,com.fasterxml.jackson.core.JsonPointer,MUTATION,2,7126,1993
019c7d90-fdd6-7979-be02-2d552ce0c94e,com.fasterxml.jackson.core.JsonPointer,MUTATION,3,6771,2252
019c7d90-fdd6-7979-be02-2d552ce0c94e,com.fasterxml.jackson.core.JsonPointer,MUTATION,4,12718,5741
019c7d90-fdd6-7979-be02-2d552ce0c94e,com.fasterxml.jackson.core.JsonPointer,MUTATION,5,5966,2279
019c7d90-fdd6-7979-be02-2d552ce0c94e,com.fasterxml.jackson.core.JsonPointer,MUTATION,6,6111,2615
019c7d90-fdd6-7979-be02-2d552ce0c94e,com.fasterxml.jackson.core.JsonPointer,MUTATION,7,6220,2988
019c7d90-fdd6-7979-be02-2d552ce0c94e,com.fasterxml.jackson.core.JsonPointer,MUTATION,8,6407,3078
019c7d90-fdd6-7979-be02-2d552ce0c94e,com.fasterxml.jackson.core.JsonPointer,MUTATION,9,6511,2987
019c7d90-fdd6-7979-be02-2d552ce0c94e,com.fasterxml.jackson.core.JsonPointer,MUTATION,10,6511,3328
019c7da0-5f9c-7ea6-aa80-ee715229ca3f,com.fasterxml.jackson.core.json.JsonWriteContext,COVERAGE,1,6982,5596
019c7da0-5f9c-7ea6-aa80-ee715229ca3f,com.fasterxml.jackson.core.json.JsonWriteContext,INITIAL,0,13070,10657
019c7da0-5f9c-7ea6-aa80-ee715229ca3f,com.fasterxml.jackson.core.json.JsonWriteContext,MUTATION,1,6855,5051
019c7da3-77cd-7f56-807e-f9d80f6c74f4,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,1,30404,9807
019c7da3-77cd-7f56-807e-f9d80f6c74f4,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,2,8073,2329
019c7da3-77cd-7f56-807e-f9d80f6c74f4,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,3,8180,2421
019c7da3-77cd-7f56-807e-f9d80f6c74f4,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,4,8560,2723
019c7da3-77cd-7f56-807e-f9d80f6c74f4,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,5,8760,2476
019c7da3-77cd-7f56-807e-f9d80f6c74f4,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,6,8760,3213
019c7da3-77cd-7f56-807e-f9d80f6c74f4,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,7,17671,7094
019c7da3-77cd-7f56-807e-f9d80f6c74f4,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,8,9232,3243
019c7da3-77cd-7f56-807e-f9d80f6c74f4,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,9,9232,3615
019c7da3-77cd-7f56-807e-f9d80f6c74f4,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,10,9337,3466
019c7da3-77cd-7f56-807e-f9d80f6c74f4,com.fasterxml.jackson.core.util.TextBuffer,INITIAL,0,18596,3825
019c7da3-77cd-7f56-807e-f9d80f6c74f4,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,1,19140,1510
019c7da3-77cd-7f56-807e-f9d80f6c74f4,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,2,19761,1529
019c7da3-77cd-7f56-807e-f9d80f6c74f4,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,3,19078,1772
019c7da3-77cd-7f56-807e-f9d80f6c74f4,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,4,18897,2390
019c7da3-77cd-7f56-807e-f9d80f6c74f4,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,5,35691,10248
019c7da3-77cd-7f56-807e-f9d80f6c74f4,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,6,38208,8990
019c7da3-77cd-7f56-807e-f9d80f6c74f4,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,7,19418,3466
019c7da3-77cd-7f56-807e-f9d80f6c74f4,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,8,19347,3195
019c7da3-77cd-7f56-807e-f9d80f6c74f4,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,9,19388,3144
019c7da3-77cd-7f56-807e-f9d80f6c74f4,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,10,28908,6915
019c7dc8-1b44-7195-bbad-8dd46a8d6456,com.fasterxml.jackson.core.json.JsonGeneratorImpl,INITIAL,0,9143,12096
019c7dc9-f534-701f-a6f0-c1048c1501bb,com.fasterxml.jackson.core.io.IOContext,COVERAGE,1,4880,3327
019c7dc9-f534-701f-a6f0-c1048c1501bb,com.fasterxml.jackson.core.io.IOContext,COVERAGE,2,3657,2771
019c7dc9-f534-701f-a6f0-c1048c1501bb,com.fasterxml.jackson.core.io.IOContext,COVERAGE,3,4259,2926
019c7dc9-f534-701f-a6f0-c1048c1501bb,com.fasterxml.jackson.core.io.IOContext,COVERAGE,4,5001,3596
019c7dc9-f534-701f-a6f0-c1048c1501bb,com.fasterxml.jackson.core.io.IOContext,COVERAGE,5,5185,4580
019c7dc9-f534-701f-a6f0-c1048c1501bb,com.fasterxml.jackson.core.io.IOContext,COVERAGE,6,5690,4299
019c7dc9-f534-701f-a6f0-c1048c1501bb,com.fasterxml.jackson.core.io.IOContext,COVERAGE,7,5590,2535
019c7dc9-f534-701f-a6f0-c1048c1501bb,com.fasterxml.jackson.core.io.IOContext,COVERAGE,8,6959,5557
019c7dc9-f534-701f-a6f0-c1048c1501bb,com.fasterxml.jackson.core.io.IOContext,COVERAGE,9,4680,2931
019c7dc9-f534-701f-a6f0-c1048c1501bb,com.fasterxml.jackson.core.io.IOContext,COVERAGE,10,4680,3433
019c7dc9-f534-701f-a6f0-c1048c1501bb,com.fasterxml.jackson.core.io.IOContext,INITIAL,0,2116,1681
019c7dc9-f534-701f-a6f0-c1048c1501bb,com.fasterxml.jackson.core.io.IOContext,MUTATION,1,5430,2784
019c7dc9-f534-701f-a6f0-c1048c1501bb,com.fasterxml.jackson.core.io.IOContext,MUTATION,2,6522,4412
019c7dc9-f534-701f-a6f0-c1048c1501bb,com.fasterxml.jackson.core.io.IOContext,MUTATION,3,4982,2631
019c7dc9-f534-701f-a6f0-c1048c1501bb,com.fasterxml.jackson.core.io.IOContext,MUTATION,4,5143,2882
019c7dc9-f534-701f-a6f0-c1048c1501bb,com.fasterxml.jackson.core.io.IOContext,MUTATION,5,37149,19398
019c7dd6-601e-7533-a5a3-4f3d6b21169b,com.fasterxml.jackson.core.filter.FilteringParserDelegate,COVERAGE,1,10902,1756
019c7dd6-601e-7533-a5a3-4f3d6b21169b,com.fasterxml.jackson.core.filter.FilteringParserDelegate,COVERAGE,2,19610,3772
019c7dd6-601e-7533-a5a3-4f3d6b21169b,com.fasterxml.jackson.core.filter.FilteringParserDelegate,COVERAGE,3,11474,2440
019c7dd6-601e-7533-a5a3-4f3d6b21169b,com.fasterxml.jackson.core.filter.FilteringParserDelegate,COVERAGE,4,21424,5224
019c7dd6-601e-7533-a5a3-4f3d6b21169b,com.fasterxml.jackson.core.filter.FilteringParserDelegate,COVERAGE,5,12392,2972
019c7dd6-601e-7533-a5a3-4f3d6b21169b,com.fasterxml.jackson.core.filter.FilteringParserDelegate,COVERAGE,6,18731,9746
019c7dd6-601e-7533-a5a3-4f3d6b21169b,com.fasterxml.jackson.core.filter.FilteringParserDelegate,COVERAGE,7,12881,3399
019c7dd6-601e-7533-a5a3-4f3d6b21169b,com.fasterxml.jackson.core.filter.FilteringParserDelegate,COVERAGE,8,12993,3539
019c7dd6-601e-7533-a5a3-4f3d6b21169b,com.fasterxml.jackson.core.filter.FilteringParserDelegate,COVERAGE,9,16374,6889
019c7dd6-601e-7533-a5a3-4f3d6b21169b,com.fasterxml.jackson.core.filter.FilteringParserDelegate,COVERAGE,10,16232,6815
019c7dd6-601e-7533-a5a3-4f3d6b21169b,com.fasterxml.jackson.core.filter.FilteringParserDelegate,INITIAL,0,23440,5850
019c7dd6-601e-7533-a5a3-4f3d6b21169b,com.fasterxml.jackson.core.filter.FilteringParserDelegate,MUTATION,1,20501,3035
019c7dd6-601e-7533-a5a3-4f3d6b21169b,com.fasterxml.jackson.core.filter.FilteringParserDelegate,MUTATION,2,19763,2341
019c7dd6-601e-7533-a5a3-4f3d6b21169b,com.fasterxml.jackson.core.filter.FilteringParserDelegate,MUTATION,3,20197,2749
019c7dd6-601e-7533-a5a3-4f3d6b21169b,com.fasterxml.jackson.core.filter.FilteringParserDelegate,MUTATION,4,20561,2770
019c7dd6-601e-7533-a5a3-4f3d6b21169b,com.fasterxml.jackson.core.filter.FilteringParserDelegate,MUTATION,5,20871,2967
019c7dd6-601e-7533-a5a3-4f3d6b21169b,com.fasterxml.jackson.core.filter.FilteringParserDelegate,MUTATION,6,21047,3217
019c7dd6-601e-7533-a5a3-4f3d6b21169b,com.fasterxml.jackson.core.filter.FilteringParserDelegate,MUTATION,7,21110,3151
019c7dd6-601e-7533-a5a3-4f3d6b21169b,com.fasterxml.jackson.core.filter.FilteringParserDelegate,MUTATION,8,24117,6842
019c7dd6-601e-7533-a5a3-4f3d6b21169b,com.fasterxml.jackson.core.filter.FilteringParserDelegate,MUTATION,9,21313,3157
019c7dd6-601e-7533-a5a3-4f3d6b21169b,com.fasterxml.jackson.core.filter.FilteringParserDelegate,MUTATION,10,21313,3628
019c7de4-d7f8-7aa2-a5f5-9449efbc3949,com.fasterxml.jackson.core.util.JsonParserSequence,COVERAGE,1,5766,5075
019c7de4-d7f8-7aa2-a5f5-9449efbc3949,com.fasterxml.jackson.core.util.JsonParserSequence,COVERAGE,2,2925,2709
019c7de4-d7f8-7aa2-a5f5-9449efbc3949,com.fasterxml.jackson.core.util.JsonParserSequence,COVERAGE,3,7538,6529
019c7de4-d7f8-7aa2-a5f5-9449efbc3949,com.fasterxml.jackson.core.util.JsonParserSequence,COVERAGE,4,3648,3068
019c7de4-d7f8-7aa2-a5f5-9449efbc3949,com.fasterxml.jackson.core.util.JsonParserSequence,COVERAGE,5,3648,3298
019c7de4-d7f8-7aa2-a5f5-9449efbc3949,com.fasterxml.jackson.core.util.JsonParserSequence,COVERAGE,6,3648,3907
019c7de4-d7f8-7aa2-a5f5-9449efbc3949,com.fasterxml.jackson.core.util.JsonParserSequence,COVERAGE,7,3648,3333
019c7de4-d7f8-7aa2-a5f5-9449efbc3949,com.fasterxml.jackson.core.util.JsonParserSequence,COVERAGE,8,6351,6943
019c7de4-d7f8-7aa2-a5f5-9449efbc3949,com.fasterxml.jackson.core.util.JsonParserSequence,COVERAGE,9,3836,3569
019c7de4-d7f8-7aa2-a5f5-9449efbc3949,com.fasterxml.jackson.core.util.JsonParserSequence,COVERAGE,10,3836,3525
019c7de4-d7f8-7aa2-a5f5-9449efbc3949,com.fasterxml.jackson.core.util.JsonParserSequence,INITIAL,0,5248,5579
019c7de4-d7f8-7aa2-a5f5-9449efbc3949,com.fasterxml.jackson.core.util.JsonParserSequence,MUTATION,1,3171,2579
019c7de4-d7f8-7aa2-a5f5-9449efbc3949,com.fasterxml.jackson.core.util.JsonParserSequence,MUTATION,2,3056,1896
019c7de4-d7f8-7aa2-a5f5-9449efbc3949,com.fasterxml.jackson.core.util.JsonParserSequence,MUTATION,3,2981,3280
019c7de4-d7f8-7aa2-a5f5-9449efbc3949,com.fasterxml.jackson.core.util.JsonParserSequence,MUTATION,4,20528,23376
019c7df4-4300-728a-9a38-6019a06981f4,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,COVERAGE,1,42391,3352
019c7df4-4300-728a-9a38-6019a06981f4,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,COVERAGE,2,39705,1837
019c7df4-4300-728a-9a38-6019a06981f4,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,COVERAGE,3,39734,2128
019c7df4-4300-728a-9a38-6019a06981f4,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,COVERAGE,4,42125,4573
019c7df4-4300-728a-9a38-6019a06981f4,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,COVERAGE,5,42744,5602
019c7df4-4300-728a-9a38-6019a06981f4,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,COVERAGE,6,53712,16867
019c7df4-4300-728a-9a38-6019a06981f4,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,INITIAL,0,25835,987
019c7df4-4300-728a-9a38-6019a06981f4,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,MUTATION,1,150263,1716
019c7df4-4300-728a-9a38-6019a06981f4,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,MUTATION,2,150800,4170
019c7df4-4300-728a-9a38-6019a06981f4,com.fasterxml.jackson.core.json.UTF8StreamJsonParser,MUTATION,3,160904,18797
019c7e02-bf2d-7b4c-83ab-9d9d723aa2e3,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,1,10973,5407
019c7e02-bf2d-7b4c-83ab-9d9d723aa2e3,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,2,24140,7899
019c7e02-bf2d-7b4c-83ab-9d9d723aa2e3,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,3,8186,2893
019c7e02-bf2d-7b4c-83ab-9d9d723aa2e3,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,4,8411,2773
019c7e02-bf2d-7b4c-83ab-9d9d723aa2e3,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,5,8616,2753
019c7e02-bf2d-7b4c-83ab-9d9d723aa2e3,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,6,8616,2614
019c7e02-bf2d-7b4c-83ab-9d9d723aa2e3,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,7,8616,2746
019c7e02-bf2d-7b4c-83ab-9d9d723aa2e3,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,8,25754,10110
019c7e02-bf2d-7b4c-83ab-9d9d723aa2e3,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,9,8875,3488
019c7e02-bf2d-7b4c-83ab-9d9d723aa2e3,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,10,9078,3254
019c7e02-bf2d-7b4c-83ab-9d9d723aa2e3,com.fasterxml.jackson.core.util.TextBuffer,INITIAL,0,33305,11325
019c7e02-bf2d-7b4c-83ab-9d9d723aa2e3,com.fasterxml.jackson.core.util.TextBuffer,MUTATION,1,51949,12454
019c7e0f-1dec-7bb1-922c-134c82401b97,com.fasterxml.jackson.core.JsonPointer,COVERAGE,1,21805,11865
019c7e0f-1dec-7bb1-922c-134c82401b97,com.fasterxml.jackson.core.JsonPointer,COVERAGE,2,22659,12416
019c7e0f-1dec-7bb1-922c-134c82401b97,com.fasterxml.jackson.core.JsonPointer,COVERAGE,3,7647,5137
019c7e0f-1dec-7bb1-922c-134c82401b97,com.fasterxml.jackson.core.JsonPointer,COVERAGE,4,3779,2241
019c7e0f-1dec-7bb1-922c-134c82401b97,com.fasterxml.jackson.core.JsonPointer,COVERAGE,5,3818,3132
019c7e0f-1dec-7bb1-922c-134c82401b97,com.fasterxml.jackson.core.JsonPointer,COVERAGE,6,8959,5765
019c7e0f-1dec-7bb1-922c-134c82401b97,com.fasterxml.jackson.core.JsonPointer,COVERAGE,7,4523,2993
019c7e0f-1dec-7bb1-922c-134c82401b97,com.fasterxml.jackson.core.JsonPointer,COVERAGE,8,4689,3312
019c7e0f-1dec-7bb1-922c-134c82401b97,com.fasterxml.jackson.core.JsonPointer,COVERAGE,9,4841,3452
019c7e0f-1dec-7bb1-922c-134c82401b97,com.fasterxml.jackson.core.JsonPointer,COVERAGE,10,5050,3460
019c7e0f-1dec-7bb1-922c-134c82401b97,com.fasterxml.jackson.core.JsonPointer,INITIAL,0,9637,6122
019c7e0f-1dec-7bb1-922c-134c82401b97,com.fasterxml.jackson.core.JsonPointer,MUTATION,1,21426,16091
019c7e1d-16b7-7ad1-a942-1f3686bad8e9,com.fasterxml.jackson.core.JsonPointer,COVERAGE,1,3407,2410
019c7e1d-16b7-7ad1-a942-1f3686bad8e9,com.fasterxml.jackson.core.JsonPointer,COVERAGE,2,7766,4111
019c7e1d-16b7-7ad1-a942-1f3686bad8e9,com.fasterxml.jackson.core.JsonPointer,COVERAGE,3,25910,16840
019c7e1d-16b7-7ad1-a942-1f3686bad8e9,com.fasterxml.jackson.core.JsonPointer,INITIAL,0,11062,7536
019c7e1d-16b7-7ad1-a942-1f3686bad8e9,com.fasterxml.jackson.core.JsonPointer,MUTATION,1,6687,1712
019c7e1d-16b7-7ad1-a942-1f3686bad8e9,com.fasterxml.jackson.core.JsonPointer,MUTATION,2,10864,4327
019c7e1d-16b7-7ad1-a942-1f3686bad8e9,com.fasterxml.jackson.core.JsonPointer,MUTATION,3,6620,2162
019c7e1d-16b7-7ad1-a942-1f3686bad8e9,com.fasterxml.jackson.core.JsonPointer,MUTATION,4,6430,2675
019c7e1d-16b7-7ad1-a942-1f3686bad8e9,com.fasterxml.jackson.core.JsonPointer,MUTATION,5,10971,5130
019c7e1d-16b7-7ad1-a942-1f3686bad8e9,com.fasterxml.jackson.core.JsonPointer,MUTATION,6,6516,2213
019c7e1d-16b7-7ad1-a942-1f3686bad8e9,com.fasterxml.jackson.core.JsonPointer,MUTATION,7,11109,5396
019c7e27-da7d-7263-8ba9-5658b800d3ac,com.fasterxml.jackson.core.json.JsonWriteContext,COVERAGE,1,17181,13814
019c7e27-da7d-7263-8ba9-5658b800d3ac,com.fasterxml.jackson.core.json.JsonWriteContext,INITIAL,0,5952,6582
019c7e27-da7d-7263-8ba9-5658b800d3ac,com.fasterxml.jackson.core.json.JsonWriteContext,MUTATION,1,8297,7218
019c7e27-da7d-7263-8ba9-5658b800d3ac,com.fasterxml.jackson.core.json.JsonWriteContext,MUTATION,2,4485,3351
019c7e27-da7d-7263-8ba9-5658b800d3ac,com.fasterxml.jackson.core.json.JsonWriteContext,MUTATION,3,6035,5238
019c7e27-da7d-7263-8ba9-5658b800d3ac,com.fasterxml.jackson.core.json.JsonWriteContext,MUTATION,4,3381,3289
019c7e27-da7d-7263-8ba9-5658b800d3ac,com.fasterxml.jackson.core.json.JsonWriteContext,MUTATION,5,7532,5225
019c7e30-d6d5-7872-8811-9b37bd74ff0a,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,1,14692,3505
019c7e30-d6d5-7872-8811-9b37bd74ff0a,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,2,15446,4968
019c7e30-d6d5-7872-8811-9b37bd74ff0a,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,3,26975,10247
019c7e30-d6d5-7872-8811-9b37bd74ff0a,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,4,8449,2734
019c7e30-d6d5-7872-8811-9b37bd74ff0a,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,5,8705,3234
019c7e30-d6d5-7872-8811-9b37bd74ff0a,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,6,8978,3323
019c7e30-d6d5-7872-8811-9b37bd74ff0a,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,7,9199,3542
019c7e30-d6d5-7872-8811-9b37bd74ff0a,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,8,9453,3729
019c7e30-d6d5-7872-8811-9b37bd74ff0a,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,9,9681,3803
019c7e30-d6d5-7872-8811-9b37bd74ff0a,com.fasterxml.jackson.core.util.TextBuffer,COVERAGE,10,9681,4267
019c7e30-d6d5-7872-8811-9b37bd74ff0a,com.fasterxml.jackson.core.util.TextBuffer,INITIAL,0,7024,3185
