RUN_UUID,RUN_COMPLETED,RUN_DURATION_MINUTES,RUN_SUCCESSFUL,D4J_PROJECT,D4J_BUG_ID,MODEL,REASONING_LEVEL,MAX_FIX_REPROMPTS,FEEDBACK_ITERATIONS,CLASS_NAME,FEEDBACK_TYPE,FEEDBACK_LOOP_DURATION_MINUTES,FEEDBACK_LOOP_SUCCESSFUL,ITERATION,ITERATION_DURATION_MINUTES,FIX_REPROMPT_COUNT,REAL_BUG_RESULT,MUTANTS,COVERED_MUTANTS,KILLED_MUTANTS,LINE_COVERAGE,BRANCH_COVERAGE
019c8672-fdb4-731e-9487-e54a6939a9bd,true,17.32430000000,true,Lang,3,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.math.NumberUtils,MUTATION,10.34923333333,true,1,1.01150000000,1,UNDETECTED,898,554,200,0.48525469168900803,0.40119760479041916
019c8672-fdb4-731e-9487-e54a6939a9bd,true,17.32430000000,true,Lang,3,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.math.NumberUtils,MUTATION,10.34923333333,true,2,0.55608333333,0,UNDETECTED,898,558,202,0.5067024128686327,0.41317365269461076
019c8672-fdb4-731e-9487-e54a6939a9bd,true,17.32430000000,true,Lang,3,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.math.NumberUtils,MUTATION,10.34923333333,true,3,0.88618333333,1,UNDETECTED,898,558,202,0.5067024128686327,0.41317365269461076
019c8672-fdb4-731e-9487-e54a6939a9bd,true,17.32430000000,true,Lang,3,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.math.NumberUtils,MUTATION,10.34923333333,true,4,1.33328333333,2,UNDETECTED,898,566,210,0.517426273458445,0.41317365269461076
019c8672-fdb4-731e-9487-e54a6939a9bd,true,17.32430000000,true,Lang,3,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.math.NumberUtils,MUTATION,10.34923333333,true,5,1.17535000000,1,UNDETECTED,898,578,241,0.5361930294906166,0.4431137724550898
019c8672-fdb4-731e-9487-e54a6939a9bd,true,17.32430000000,true,Lang,3,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.math.NumberUtils,MUTATION,10.34923333333,true,6,1.36036666667,2,UNDETECTED,898,592,255,0.5415549597855228,0.4550898203592814
019c8672-fdb4-731e-9487-e54a6939a9bd,true,17.32430000000,true,Lang,3,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.math.NumberUtils,MUTATION,10.34923333333,true,7,0.74835000000,0,UNDETECTED,898,592,255,0.5522788203753352,0.46107784431137727
019c8672-fdb4-731e-9487-e54a6939a9bd,true,17.32430000000,true,Lang,3,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.math.NumberUtils,MUTATION,10.34923333333,true,8,1.82511666667,2,UNDETECTED,898,592,255,0.5522788203753352,0.46107784431137727
019c8672-fdb4-731e-9487-e54a6939a9bd,true,17.32430000000,true,Lang,3,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.math.NumberUtils,MUTATION,10.34923333333,true,9,0.67653333333,0,UNDETECTED,898,592,256,0.5522788203753352,0.46107784431137727
019c8672-fdb4-731e-9487-e54a6939a9bd,true,17.32430000000,true,Lang,3,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.math.NumberUtils,MUTATION,10.34923333333,true,10,0.71826666667,0,UNDETECTED,898,637,265,0.5737265415549598,0.4880239520958084
019c8682-daab-7a86-8642-395926206bc0,true,12.96633333333,true,Lang,4,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,5.42488333333,true,0,0.39423333333,0,UNDETECTED,41,41,32,1,0.9285714285714286
019c8682-daab-7a86-8642-395926206bc0,true,12.96633333333,true,Lang,4,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,5.42488333333,true,1,0.68626666667,1,UNDETECTED,41,41,33,1,1
019c8682-daab-7a86-8642-395926206bc0,true,12.96633333333,true,Lang,4,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,5.42488333333,true,2,0.46013333333,0,UNDETECTED,41,41,33,1,1
019c8682-daab-7a86-8642-395926206bc0,true,12.96633333333,true,Lang,4,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,5.42488333333,true,3,0.47876666667,0,UNDETECTED,41,41,33,1,1
019c8682-daab-7a86-8642-395926206bc0,true,12.96633333333,true,Lang,4,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,5.42488333333,true,4,0.50571666667,0,UNDETECTED,41,41,33,1,1
019c8682-daab-7a86-8642-395926206bc0,true,12.96633333333,true,Lang,4,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,5.42488333333,true,5,0.47333333333,0,UNDETECTED,41,41,33,1,1
019c8682-daab-7a86-8642-395926206bc0,true,12.96633333333,true,Lang,4,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,5.42488333333,true,6,0.52113333333,0,UNDETECTED,41,41,34,1,1
019c8682-daab-7a86-8642-395926206bc0,true,12.96633333333,true,Lang,4,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,5.42488333333,true,7,0.51181666667,0,UNDETECTED,41,41,36,1,1
019c8682-daab-7a86-8642-395926206bc0,true,12.96633333333,true,Lang,4,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,5.42488333333,true,8,0.57231666667,0,UNDETECTED,41,41,36,1,1
019c8682-daab-7a86-8642-395926206bc0,true,12.96633333333,true,Lang,4,gpt-5-nano-2025-08-07,low,5,10,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,5.42488333333,true,9,0.58865000000,0,UNDETECTED,41,41,36,1,1
