RUN_UUID,CLASS_NAME,FEEDBACK_TYPE,NUMBER,INPUT_TOKEN_COUNT,OUTPUT_TOKEN_COUNT
019c8987-217d-7eed-953d-0240779b02b8,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,7,17095,3125
019c8987-217d-7eed-953d-0240779b02b8,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,8,16853,3632
019c8987-217d-7eed-953d-0240779b02b8,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,9,17049,4012
019c8987-217d-7eed-953d-0240779b02b8,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,10,17329,3736
019c898f-e5d6-7bbe-a25f-06e878525989,org.apache.commons.lang3.ClassUtils,COVERAGE,1,26788,5166
019c898f-e5d6-7bbe-a25f-06e878525989,org.apache.commons.lang3.ClassUtils,COVERAGE,2,25905,4186
019c898f-e5d6-7bbe-a25f-06e878525989,org.apache.commons.lang3.ClassUtils,COVERAGE,3,18053,6830
019c898f-e5d6-7bbe-a25f-06e878525989,org.apache.commons.lang3.ClassUtils,COVERAGE,4,13829,3242
019c898f-e5d6-7bbe-a25f-06e878525989,org.apache.commons.lang3.ClassUtils,COVERAGE,5,13939,2641
019c898f-e5d6-7bbe-a25f-06e878525989,org.apache.commons.lang3.ClassUtils,COVERAGE,6,13951,2631
019c898f-e5d6-7bbe-a25f-06e878525989,org.apache.commons.lang3.ClassUtils,COVERAGE,7,14120,2734
019c898f-e5d6-7bbe-a25f-06e878525989,org.apache.commons.lang3.ClassUtils,COVERAGE,8,30292,9002
019c898f-e5d6-7bbe-a25f-06e878525989,org.apache.commons.lang3.ClassUtils,COVERAGE,9,40519,9326
019c898f-e5d6-7bbe-a25f-06e878525989,org.apache.commons.lang3.ClassUtils,COVERAGE,10,14430,3021
019c898f-e5d6-7bbe-a25f-06e878525989,org.apache.commons.lang3.ClassUtils,INITIAL,0,9933,1555
019c898f-e5d6-7bbe-a25f-06e878525989,org.apache.commons.lang3.ClassUtils,MUTATION,1,49123,5694
019c898f-e5d6-7bbe-a25f-06e878525989,org.apache.commons.lang3.ClassUtils,MUTATION,2,49777,8586
019c898f-e5d6-7bbe-a25f-06e878525989,org.apache.commons.lang3.ClassUtils,MUTATION,3,23905,2445
019c898f-e5d6-7bbe-a25f-06e878525989,org.apache.commons.lang3.ClassUtils,MUTATION,4,23384,2424
019c898f-e5d6-7bbe-a25f-06e878525989,org.apache.commons.lang3.ClassUtils,MUTATION,5,22797,2234
019c898f-e5d6-7bbe-a25f-06e878525989,org.apache.commons.lang3.ClassUtils,MUTATION,6,35364,5218
019c898f-e5d6-7bbe-a25f-06e878525989,org.apache.commons.lang3.ClassUtils,MUTATION,7,35544,5486
019c898f-e5d6-7bbe-a25f-06e878525989,org.apache.commons.lang3.ClassUtils,MUTATION,8,35445,5413
019c898f-e5d6-7bbe-a25f-06e878525989,org.apache.commons.lang3.ClassUtils,MUTATION,9,22589,2646
019c898f-e5d6-7bbe-a25f-06e878525989,org.apache.commons.lang3.ClassUtils,MUTATION,10,22589,3559
019c89a0-08a3-7279-b592-a0429ab34812,org.apache.commons.lang3.ArrayUtils,COVERAGE,1,58431,2248
019c89a0-08a3-7279-b592-a0429ab34812,org.apache.commons.lang3.ArrayUtils,COVERAGE,2,58489,2540
019c89a0-08a3-7279-b592-a0429ab34812,org.apache.commons.lang3.ArrayUtils,COVERAGE,3,58577,2703
019c89a0-08a3-7279-b592-a0429ab34812,org.apache.commons.lang3.ArrayUtils,COVERAGE,4,58823,3185
019c89a0-08a3-7279-b592-a0429ab34812,org.apache.commons.lang3.ArrayUtils,COVERAGE,5,74790,18806
019c89a0-08a3-7279-b592-a0429ab34812,org.apache.commons.lang3.ArrayUtils,INITIAL,0,52781,8586
019c89a0-08a3-7279-b592-a0429ab34812,org.apache.commons.lang3.ArrayUtils,MUTATION,1,116724,2203
019c89a0-08a3-7279-b592-a0429ab34812,org.apache.commons.lang3.ArrayUtils,MUTATION,2,116769,2618
019c89a0-08a3-7279-b592-a0429ab34812,org.apache.commons.lang3.ArrayUtils,MUTATION,3,116926,3293
019c89a0-08a3-7279-b592-a0429ab34812,org.apache.commons.lang3.ArrayUtils,MUTATION,4,115479,3305
019c89a0-08a3-7279-b592-a0429ab34812,org.apache.commons.lang3.ArrayUtils,MUTATION,5,115496,3098
019c89a0-08a3-7279-b592-a0429ab34812,org.apache.commons.lang3.ArrayUtils,MUTATION,6,115579,3373
019c89a0-08a3-7279-b592-a0429ab34812,org.apache.commons.lang3.ArrayUtils,MUTATION,7,115579,3419
019c89a0-08a3-7279-b592-a0429ab34812,org.apache.commons.lang3.ArrayUtils,MUTATION,8,115579,3206
019c89a0-08a3-7279-b592-a0429ab34812,org.apache.commons.lang3.ArrayUtils,MUTATION,9,115581,3561
019c89a0-08a3-7279-b592-a0429ab34812,org.apache.commons.lang3.ArrayUtils,MUTATION,10,115765,3647
019c89ab-f904-77af-9ef8-c6ffc2d729f5,org.apache.commons.lang3.math.NumberUtils,COVERAGE,1,16665,2381
019c89ab-f904-77af-9ef8-c6ffc2d729f5,org.apache.commons.lang3.math.NumberUtils,COVERAGE,2,16822,2592
019c89ab-f904-77af-9ef8-c6ffc2d729f5,org.apache.commons.lang3.math.NumberUtils,COVERAGE,3,16994,2818
019c89ab-f904-77af-9ef8-c6ffc2d729f5,org.apache.commons.lang3.math.NumberUtils,COVERAGE,4,17139,3286
019c89ab-f904-77af-9ef8-c6ffc2d729f5,org.apache.commons.lang3.math.NumberUtils,COVERAGE,5,17528,3717
019c89ab-f904-77af-9ef8-c6ffc2d729f5,org.apache.commons.lang3.math.NumberUtils,COVERAGE,6,17662,3122
019c89ab-f904-77af-9ef8-c6ffc2d729f5,org.apache.commons.lang3.math.NumberUtils,COVERAGE,7,17662,3619
019c89ab-f904-77af-9ef8-c6ffc2d729f5,org.apache.commons.lang3.math.NumberUtils,COVERAGE,8,17715,3466
019c89ab-f904-77af-9ef8-c6ffc2d729f5,org.apache.commons.lang3.math.NumberUtils,COVERAGE,9,17760,3566
019c89ab-f904-77af-9ef8-c6ffc2d729f5,org.apache.commons.lang3.math.NumberUtils,COVERAGE,10,17760,3315
019c89ab-f904-77af-9ef8-c6ffc2d729f5,org.apache.commons.lang3.math.NumberUtils,INITIAL,0,43102,6319
019c89ab-f904-77af-9ef8-c6ffc2d729f5,org.apache.commons.lang3.math.NumberUtils,MUTATION,1,40272,2579
019c89ab-f904-77af-9ef8-c6ffc2d729f5,org.apache.commons.lang3.math.NumberUtils,MUTATION,2,76953,14125
019c89ab-f904-77af-9ef8-c6ffc2d729f5,org.apache.commons.lang3.math.NumberUtils,MUTATION,3,39422,2980
019c89ab-f904-77af-9ef8-c6ffc2d729f5,org.apache.commons.lang3.math.NumberUtils,MUTATION,4,41596,5644
019c89ab-f904-77af-9ef8-c6ffc2d729f5,org.apache.commons.lang3.math.NumberUtils,MUTATION,5,38992,3347
019c89ab-f904-77af-9ef8-c6ffc2d729f5,org.apache.commons.lang3.math.NumberUtils,MUTATION,6,71679,11303
019c89ab-f904-77af-9ef8-c6ffc2d729f5,org.apache.commons.lang3.math.NumberUtils,MUTATION,7,39338,3585
019c89ab-f904-77af-9ef8-c6ffc2d729f5,org.apache.commons.lang3.math.NumberUtils,MUTATION,8,39275,3844
019c89ab-f904-77af-9ef8-c6ffc2d729f5,org.apache.commons.lang3.math.NumberUtils,MUTATION,9,39332,3855
019c89ab-f904-77af-9ef8-c6ffc2d729f5,org.apache.commons.lang3.math.NumberUtils,MUTATION,10,39332,4092
019c89bb-6997-7a86-8196-c0d1bd932b71,org.apache.commons.lang3.math.NumberUtils,COVERAGE,1,32115,5008
019c89bb-6997-7a86-8196-c0d1bd932b71,org.apache.commons.lang3.math.NumberUtils,COVERAGE,2,16622,2406
019c89bb-6997-7a86-8196-c0d1bd932b71,org.apache.commons.lang3.math.NumberUtils,COVERAGE,3,16821,2664
019c89bb-6997-7a86-8196-c0d1bd932b71,org.apache.commons.lang3.math.NumberUtils,COVERAGE,4,16932,2895
019c89bb-6997-7a86-8196-c0d1bd932b71,org.apache.commons.lang3.math.NumberUtils,COVERAGE,5,17173,3086
019c89bb-6997-7a86-8196-c0d1bd932b71,org.apache.commons.lang3.math.NumberUtils,COVERAGE,6,17310,3278
019c89bb-6997-7a86-8196-c0d1bd932b71,org.apache.commons.lang3.math.NumberUtils,COVERAGE,7,33732,6439
019c89bb-6997-7a86-8196-c0d1bd932b71,org.apache.commons.lang3.math.NumberUtils,COVERAGE,8,17720,3163
019c89bb-6997-7a86-8196-c0d1bd932b71,org.apache.commons.lang3.math.NumberUtils,COVERAGE,9,17723,3486
019c89bb-6997-7a86-8196-c0d1bd932b71,org.apache.commons.lang3.math.NumberUtils,COVERAGE,10,17723,3319
019c89bb-6997-7a86-8196-c0d1bd932b71,org.apache.commons.lang3.math.NumberUtils,INITIAL,0,12625,1222
019c89bb-6997-7a86-8196-c0d1bd932b71,org.apache.commons.lang3.math.NumberUtils,MUTATION,1,55738,4844
019c89bb-6997-7a86-8196-c0d1bd932b71,org.apache.commons.lang3.math.NumberUtils,MUTATION,2,57574,8611
019c89bb-6997-7a86-8196-c0d1bd932b71,org.apache.commons.lang3.math.NumberUtils,MUTATION,3,37779,3336
019c89bb-6997-7a86-8196-c0d1bd932b71,org.apache.commons.lang3.math.NumberUtils,MUTATION,4,54004,6673
019c89bb-6997-7a86-8196-c0d1bd932b71,org.apache.commons.lang3.math.NumberUtils,MUTATION,5,38020,3392
019c89bb-6997-7a86-8196-c0d1bd932b71,org.apache.commons.lang3.math.NumberUtils,MUTATION,6,38126,3732
019c89bb-6997-7a86-8196-c0d1bd932b71,org.apache.commons.lang3.math.NumberUtils,MUTATION,7,37664,3914
019c89bb-6997-7a86-8196-c0d1bd932b71,org.apache.commons.lang3.math.NumberUtils,MUTATION,8,37414,3795
019c89bb-6997-7a86-8196-c0d1bd932b71,org.apache.commons.lang3.math.NumberUtils,MUTATION,9,37435,4176
019c89bb-6997-7a86-8196-c0d1bd932b71,org.apache.commons.lang3.math.NumberUtils,MUTATION,10,37539,3969
019c89ca-e939-7636-8422-acd28cd63028,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,1,1410,1568
019c89ca-e939-7636-8422-acd28cd63028,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,2,3802,3075
019c89ca-e939-7636-8422-acd28cd63028,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,3,1585,1537
019c89ca-e939-7636-8422-acd28cd63028,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,4,1633,2345
019c89ca-e939-7636-8422-acd28cd63028,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,5,1781,1913
019c89ca-e939-7636-8422-acd28cd63028,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,6,1790,2075
019c89ca-e939-7636-8422-acd28cd63028,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,7,1939,1862
019c89ca-e939-7636-8422-acd28cd63028,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,8,2033,2016
019c89ca-e939-7636-8422-acd28cd63028,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,9,2289,2477
019c89ca-e939-7636-8422-acd28cd63028,org.apache.commons.lang3.text.translate.LookupTranslator,COVERAGE,10,2399,3355
019c89ca-e939-7636-8422-acd28cd63028,org.apache.commons.lang3.text.translate.LookupTranslator,INITIAL,0,762,1302
019c89ca-e939-7636-8422-acd28cd63028,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,1,1997,1852
019c89ca-e939-7636-8422-acd28cd63028,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,2,4795,3905
019c89ca-e939-7636-8422-acd28cd63028,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,3,2095,2798
019c89ca-e939-7636-8422-acd28cd63028,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,4,2269,2683
019c89ca-e939-7636-8422-acd28cd63028,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,5,2446,2733
019c89ca-e939-7636-8422-acd28cd63028,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,6,2558,3222
019c89ca-e939-7636-8422-acd28cd63028,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,7,2673,2859
019c89ca-e939-7636-8422-acd28cd63028,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,8,2884,3415
019c89ca-e939-7636-8422-acd28cd63028,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,9,3288,3558
019c89ca-e939-7636-8422-acd28cd63028,org.apache.commons.lang3.text.translate.LookupTranslator,MUTATION,10,3384,4169
019c89d4-2ec2-71ba-a317-c8115556d45c,org.apache.commons.lang3.LocaleUtils,COVERAGE,1,13499,6100
019c89d4-2ec2-71ba-a317-c8115556d45c,org.apache.commons.lang3.LocaleUtils,COVERAGE,2,4287,2090
019c89d4-2ec2-71ba-a317-c8115556d45c,org.apache.commons.lang3.LocaleUtils,COVERAGE,3,6203,4429
019c89d4-2ec2-71ba-a317-c8115556d45c,org.apache.commons.lang3.LocaleUtils,COVERAGE,4,4539,2210
019c89d4-2ec2-71ba-a317-c8115556d45c,org.apache.commons.lang3.LocaleUtils,COVERAGE,5,9897,4954
019c89d4-2ec2-71ba-a317-c8115556d45c,org.apache.commons.lang3.LocaleUtils,COVERAGE,6,4754,3104
019c89d4-2ec2-71ba-a317-c8115556d45c,org.apache.commons.lang3.LocaleUtils,COVERAGE,7,4981,3264
019c89d4-2ec2-71ba-a317-c8115556d45c,org.apache.commons.lang3.LocaleUtils,COVERAGE,8,5142,2980
019c89d4-2ec2-71ba-a317-c8115556d45c,org.apache.commons.lang3.LocaleUtils,COVERAGE,9,5142,2861
019c89d4-2ec2-71ba-a317-c8115556d45c,org.apache.commons.lang3.LocaleUtils,COVERAGE,10,5159,2694
019c89d4-2ec2-71ba-a317-c8115556d45c,org.apache.commons.lang3.LocaleUtils,INITIAL,0,2914,1200
019c89d4-2ec2-71ba-a317-c8115556d45c,org.apache.commons.lang3.LocaleUtils,MUTATION,1,7154,1489
019c89d4-2ec2-71ba-a317-c8115556d45c,org.apache.commons.lang3.LocaleUtils,MUTATION,2,17483,6110
019c89d4-2ec2-71ba-a317-c8115556d45c,org.apache.commons.lang3.LocaleUtils,MUTATION,3,17665,5441
019c89d4-2ec2-71ba-a317-c8115556d45c,org.apache.commons.lang3.LocaleUtils,MUTATION,4,7119,2167
019c89d4-2ec2-71ba-a317-c8115556d45c,org.apache.commons.lang3.LocaleUtils,MUTATION,5,6948,2513
019c89d4-2ec2-71ba-a317-c8115556d45c,org.apache.commons.lang3.LocaleUtils,MUTATION,6,7121,2149
019c89d4-2ec2-71ba-a317-c8115556d45c,org.apache.commons.lang3.LocaleUtils,MUTATION,7,12413,5385
019c89d4-2ec2-71ba-a317-c8115556d45c,org.apache.commons.lang3.LocaleUtils,MUTATION,8,6996,2390
019c89d4-2ec2-71ba-a317-c8115556d45c,org.apache.commons.lang3.LocaleUtils,MUTATION,9,43844,15324
019c89e2-1d64-7fa2-b2f3-8b2f87d8e3e4,org.apache.commons.lang3.SerializationUtils,COVERAGE,1,3361,1220
019c89e2-1d64-7fa2-b2f3-8b2f87d8e3e4,org.apache.commons.lang3.SerializationUtils,COVERAGE,2,3391,1360
019c89e2-1d64-7fa2-b2f3-8b2f87d8e3e4,org.apache.commons.lang3.SerializationUtils,COVERAGE,3,3447,1304
019c89e2-1d64-7fa2-b2f3-8b2f87d8e3e4,org.apache.commons.lang3.SerializationUtils,COVERAGE,4,7845,3899
019c89e2-1d64-7fa2-b2f3-8b2f87d8e3e4,org.apache.commons.lang3.SerializationUtils,COVERAGE,5,3739,2132
019c89e2-1d64-7fa2-b2f3-8b2f87d8e3e4,org.apache.commons.lang3.SerializationUtils,COVERAGE,6,3954,3789
019c89e2-1d64-7fa2-b2f3-8b2f87d8e3e4,org.apache.commons.lang3.SerializationUtils,COVERAGE,7,4290,2983
019c89e2-1d64-7fa2-b2f3-8b2f87d8e3e4,org.apache.commons.lang3.SerializationUtils,COVERAGE,8,4370,2978
019c89e2-1d64-7fa2-b2f3-8b2f87d8e3e4,org.apache.commons.lang3.SerializationUtils,COVERAGE,9,4412,2447
019c89e2-1d64-7fa2-b2f3-8b2f87d8e3e4,org.apache.commons.lang3.SerializationUtils,COVERAGE,10,4520,3053
019c89e2-1d64-7fa2-b2f3-8b2f87d8e3e4,org.apache.commons.lang3.SerializationUtils,INITIAL,0,2515,1016
019c89e2-1d64-7fa2-b2f3-8b2f87d8e3e4,org.apache.commons.lang3.SerializationUtils,MUTATION,1,5919,5999
019c89e2-1d64-7fa2-b2f3-8b2f87d8e3e4,org.apache.commons.lang3.SerializationUtils,MUTATION,2,3721,2070
019c89e2-1d64-7fa2-b2f3-8b2f87d8e3e4,org.apache.commons.lang3.SerializationUtils,MUTATION,3,3752,2652
019c89e2-1d64-7fa2-b2f3-8b2f87d8e3e4,org.apache.commons.lang3.SerializationUtils,MUTATION,4,4188,3022
019c89e2-1d64-7fa2-b2f3-8b2f87d8e3e4,org.apache.commons.lang3.SerializationUtils,MUTATION,5,4188,2799
019c89e2-1d64-7fa2-b2f3-8b2f87d8e3e4,org.apache.commons.lang3.SerializationUtils,MUTATION,6,4188,2835
019c89e2-1d64-7fa2-b2f3-8b2f87d8e3e4,org.apache.commons.lang3.SerializationUtils,MUTATION,7,12686,13513
019c89e2-1d64-7fa2-b2f3-8b2f87d8e3e4,org.apache.commons.lang3.SerializationUtils,MUTATION,8,4554,3689
019c89e2-1d64-7fa2-b2f3-8b2f87d8e3e4,org.apache.commons.lang3.SerializationUtils,MUTATION,9,4554,3865
019c89e2-1d64-7fa2-b2f3-8b2f87d8e3e4,org.apache.commons.lang3.SerializationUtils,MUTATION,10,4705,3611
019c89ed-7679-74dd-a427-403d68f6ddc9,org.apache.commons.lang3.math.NumberUtils,COVERAGE,1,16808,2626
019c89ed-7679-74dd-a427-403d68f6ddc9,org.apache.commons.lang3.math.NumberUtils,COVERAGE,2,16947,2900
019c89ed-7679-74dd-a427-403d68f6ddc9,org.apache.commons.lang3.math.NumberUtils,COVERAGE,3,17099,3173
019c89ed-7679-74dd-a427-403d68f6ddc9,org.apache.commons.lang3.math.NumberUtils,COVERAGE,4,17250,3304
019c89ed-7679-74dd-a427-403d68f6ddc9,org.apache.commons.lang3.math.NumberUtils,COVERAGE,5,17337,3406
019c89ed-7679-74dd-a427-403d68f6ddc9,org.apache.commons.lang3.math.NumberUtils,COVERAGE,6,33679,8371
019c89ed-7679-74dd-a427-403d68f6ddc9,org.apache.commons.lang3.math.NumberUtils,COVERAGE,7,17699,3747
019c89ed-7679-74dd-a427-403d68f6ddc9,org.apache.commons.lang3.math.NumberUtils,COVERAGE,8,17861,3666
019c89ed-7679-74dd-a427-403d68f6ddc9,org.apache.commons.lang3.math.NumberUtils,COVERAGE,9,17861,3660
019c89ed-7679-74dd-a427-403d68f6ddc9,org.apache.commons.lang3.math.NumberUtils,COVERAGE,10,17860,3470
019c89ed-7679-74dd-a427-403d68f6ddc9,org.apache.commons.lang3.math.NumberUtils,INITIAL,0,132522,29973
019c89ed-7679-74dd-a427-403d68f6ddc9,org.apache.commons.lang3.math.NumberUtils,MUTATION,1,37653,2797
019c89ed-7679-74dd-a427-403d68f6ddc9,org.apache.commons.lang3.math.NumberUtils,MUTATION,2,37100,3173
019c89ed-7679-74dd-a427-403d68f6ddc9,org.apache.commons.lang3.math.NumberUtils,MUTATION,3,36607,3072
019c89ed-7679-74dd-a427-403d68f6ddc9,org.apache.commons.lang3.math.NumberUtils,MUTATION,4,52605,7501
019c89ed-7679-74dd-a427-403d68f6ddc9,org.apache.commons.lang3.math.NumberUtils,MUTATION,5,36664,3686
019c89ed-7679-74dd-a427-403d68f6ddc9,org.apache.commons.lang3.math.NumberUtils,MUTATION,6,36931,3892
019c89ed-7679-74dd-a427-403d68f6ddc9,org.apache.commons.lang3.math.NumberUtils,MUTATION,7,36574,4308
019c89ed-7679-74dd-a427-403d68f6ddc9,org.apache.commons.lang3.math.NumberUtils,MUTATION,8,53413,8244
019c89ed-7679-74dd-a427-403d68f6ddc9,org.apache.commons.lang3.math.NumberUtils,MUTATION,9,53628,9417
019c89ed-7679-74dd-a427-403d68f6ddc9,org.apache.commons.lang3.math.NumberUtils,MUTATION,10,40510,7315
019c89ff-27de-7dbd-8b64-fedd0423732d,org.apache.commons.lang3.time.DateUtils,COVERAGE,1,23768,2288
019c89ff-27de-7dbd-8b64-fedd0423732d,org.apache.commons.lang3.time.DateUtils,COVERAGE,2,47484,6264
019c89ff-27de-7dbd-8b64-fedd0423732d,org.apache.commons.lang3.time.DateUtils,COVERAGE,3,49271,9008
019c89ff-27de-7dbd-8b64-fedd0423732d,org.apache.commons.lang3.time.DateUtils,COVERAGE,4,25382,4024
019c89ff-27de-7dbd-8b64-fedd0423732d,org.apache.commons.lang3.time.DateUtils,COVERAGE,5,25908,4740
019c89ff-27de-7dbd-8b64-fedd0423732d,org.apache.commons.lang3.time.DateUtils,COVERAGE,6,26301,4565
019c89ff-27de-7dbd-8b64-fedd0423732d,org.apache.commons.lang3.time.DateUtils,COVERAGE,7,29931,8734
019c89ff-27de-7dbd-8b64-fedd0423732d,org.apache.commons.lang3.time.DateUtils,COVERAGE,8,25927,4671
019c89ff-27de-7dbd-8b64-fedd0423732d,org.apache.commons.lang3.time.DateUtils,COVERAGE,9,98967,22561
019c89ff-27de-7dbd-8b64-fedd0423732d,org.apache.commons.lang3.time.DateUtils,COVERAGE,10,100150,20571
019c89ff-27de-7dbd-8b64-fedd0423732d,org.apache.commons.lang3.time.DateUtils,INITIAL,0,61827,5380
019c89ff-27de-7dbd-8b64-fedd0423732d,org.apache.commons.lang3.time.DateUtils,MUTATION,1,46548,3400
019c89ff-27de-7dbd-8b64-fedd0423732d,org.apache.commons.lang3.time.DateUtils,MUTATION,2,47030,4341
019c89ff-27de-7dbd-8b64-fedd0423732d,org.apache.commons.lang3.time.DateUtils,MUTATION,3,45602,5930
019c89ff-27de-7dbd-8b64-fedd0423732d,org.apache.commons.lang3.time.DateUtils,MUTATION,4,43102,3531
019c89ff-27de-7dbd-8b64-fedd0423732d,org.apache.commons.lang3.time.DateUtils,MUTATION,5,43326,3630
019c89ff-27de-7dbd-8b64-fedd0423732d,org.apache.commons.lang3.time.DateUtils,MUTATION,6,43541,3981
019c89ff-27de-7dbd-8b64-fedd0423732d,org.apache.commons.lang3.time.DateUtils,MUTATION,7,42172,3958
019c89ff-27de-7dbd-8b64-fedd0423732d,org.apache.commons.lang3.time.DateUtils,MUTATION,8,42172,4344
019c89ff-27de-7dbd-8b64-fedd0423732d,org.apache.commons.lang3.time.DateUtils,MUTATION,9,42429,4569
019c89ff-27de-7dbd-8b64-fedd0423732d,org.apache.commons.lang3.time.DateUtils,MUTATION,10,46970,9672
019c8a15-4c6e-7f5e-8156-b1faa21b6087,org.apache.commons.lang3.builder.HashCodeBuilder,COVERAGE,1,12222,3352
019c8a15-4c6e-7f5e-8156-b1faa21b6087,org.apache.commons.lang3.builder.HashCodeBuilder,COVERAGE,2,10693,3074
019c8a15-4c6e-7f5e-8156-b1faa21b6087,org.apache.commons.lang3.builder.HashCodeBuilder,COVERAGE,3,11107,2908
019c8a15-4c6e-7f5e-8156-b1faa21b6087,org.apache.commons.lang3.builder.HashCodeBuilder,COVERAGE,4,11367,3237
019c8a15-4c6e-7f5e-8156-b1faa21b6087,org.apache.commons.lang3.builder.HashCodeBuilder,COVERAGE,5,11420,3036
019c8a15-4c6e-7f5e-8156-b1faa21b6087,org.apache.commons.lang3.builder.HashCodeBuilder,COVERAGE,6,11484,3080
019c8a15-4c6e-7f5e-8156-b1faa21b6087,org.apache.commons.lang3.builder.HashCodeBuilder,COVERAGE,7,11681,2856
019c8a15-4c6e-7f5e-8156-b1faa21b6087,org.apache.commons.lang3.builder.HashCodeBuilder,COVERAGE,8,11672,3534
019c8a15-4c6e-7f5e-8156-b1faa21b6087,org.apache.commons.lang3.builder.HashCodeBuilder,COVERAGE,9,11864,3681
019c8a15-4c6e-7f5e-8156-b1faa21b6087,org.apache.commons.lang3.builder.HashCodeBuilder,COVERAGE,10,12088,3504
019c8a15-4c6e-7f5e-8156-b1faa21b6087,org.apache.commons.lang3.builder.HashCodeBuilder,INITIAL,0,8135,1105
019c8a15-4c6e-7f5e-8156-b1faa21b6087,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,1,22285,4498
019c8a15-4c6e-7f5e-8156-b1faa21b6087,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,2,18653,2666
019c8a15-4c6e-7f5e-8156-b1faa21b6087,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,3,20572,4244
019c8a15-4c6e-7f5e-8156-b1faa21b6087,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,4,18784,3596
019c8a15-4c6e-7f5e-8156-b1faa21b6087,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,5,23746,7911
019c8a15-4c6e-7f5e-8156-b1faa21b6087,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,6,19097,3504
019c8a15-4c6e-7f5e-8156-b1faa21b6087,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,7,19097,2933
019c8a15-4c6e-7f5e-8156-b1faa21b6087,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,8,19038,2830
019c8a15-4c6e-7f5e-8156-b1faa21b6087,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,9,19097,3158
019c8a15-4c6e-7f5e-8156-b1faa21b6087,org.apache.commons.lang3.builder.HashCodeBuilder,MUTATION,10,19197,3407
019c8a21-bca9-78e3-9696-53379e1beb7a,org.apache.commons.lang3.ClassUtils,COVERAGE,1,43958,12725
019c8a21-bca9-78e3-9696-53379e1beb7a,org.apache.commons.lang3.ClassUtils,COVERAGE,2,13843,2466
019c8a21-bca9-78e3-9696-53379e1beb7a,org.apache.commons.lang3.ClassUtils,COVERAGE,3,16036,4581
019c8a21-bca9-78e3-9696-53379e1beb7a,org.apache.commons.lang3.ClassUtils,COVERAGE,4,39683,9876
019c8a21-bca9-78e3-9696-53379e1beb7a,org.apache.commons.lang3.ClassUtils,COVERAGE,5,16847,5868
019c8a21-bca9-78e3-9696-53379e1beb7a,org.apache.commons.lang3.ClassUtils,COVERAGE,6,14498,3471
019c8a21-bca9-78e3-9696-53379e1beb7a,org.apache.commons.lang3.ClassUtils,COVERAGE,7,17350,6145
019c8a21-bca9-78e3-9696-53379e1beb7a,org.apache.commons.lang3.ClassUtils,COVERAGE,8,28081,7845
019c8a21-bca9-78e3-9696-53379e1beb7a,org.apache.commons.lang3.ClassUtils,COVERAGE,9,14698,3608
019c8a21-bca9-78e3-9696-53379e1beb7a,org.apache.commons.lang3.ClassUtils,COVERAGE,10,14821,3518
019c8a21-bca9-78e3-9696-53379e1beb7a,org.apache.commons.lang3.ClassUtils,INITIAL,0,9933,864
019c8a21-bca9-78e3-9696-53379e1beb7a,org.apache.commons.lang3.ClassUtils,MUTATION,1,49315,6041
019c8a21-bca9-78e3-9696-53379e1beb7a,org.apache.commons.lang3.ClassUtils,MUTATION,2,25240,3379
019c8a21-bca9-78e3-9696-53379e1beb7a,org.apache.commons.lang3.ClassUtils,MUTATION,3,23215,2117
019c8a21-bca9-78e3-9696-53379e1beb7a,org.apache.commons.lang3.ClassUtils,MUTATION,4,22984,2321
019c8a21-bca9-78e3-9696-53379e1beb7a,org.apache.commons.lang3.ClassUtils,MUTATION,5,22882,2626
